"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @persib: WHAT A FREEKICK! @marcklok10

#PERSIBDAY #PERSIBLIVE https://t.co/Y3rmDSxqd9",FALSE,0,NA,2021-11-24 14:07:11,FALSE,NA,"1463509505702916099",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","siptebe",30,TRUE,FALSE,NA,NA
"RT @persib: GOOOOOLL! IT'S MARC KLOK WITH A GLORIOUS FREEKICK!!

Persiraja 0 - 1 PERSIB!

#PERSIBDAY #PERSIBLIVE",FALSE,0,NA,2021-11-24 14:06:59,FALSE,NA,"1463509453689405440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anditasptr_",15,TRUE,FALSE,NA,NA
"WHAT A FREEKICK! @marcklok10

#PERSIBDAY #PERSIBLIVE https://t.co/Y3rmDSxqd9",FALSE,260,NA,2021-11-24 14:06:50,FALSE,NA,"1463509416821411841",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","persib",30,FALSE,FALSE,NA,NA
"RT @persib: GOOOOOLL! IT'S MARC KLOK WITH A GLORIOUS FREEKICK!!

Persiraja 0 - 1 PERSIB!

#PERSIBDAY #PERSIBLIVE",FALSE,0,NA,2021-11-24 14:06:29,FALSE,NA,"1463509328535588866",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vanillablueeee",15,TRUE,FALSE,NA,NA
"RT @persib: GOOOOOLL! IT'S MARC KLOK WITH A GLORIOUS FREEKICK!!

Persiraja 0 - 1 PERSIB!

#PERSIBDAY #PERSIBLIVE",FALSE,0,NA,2021-11-24 14:06:22,FALSE,NA,"1463509300479881224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atuhmanasayatau",15,TRUE,FALSE,NA,NA
"RT @persib: GOOOOOLL! IT'S MARC KLOK WITH A GLORIOUS FREEKICK!!

Persiraja 0 - 1 PERSIB!

#PERSIBDAY #PERSIBLIVE",FALSE,0,NA,2021-11-24 14:05:50,FALSE,NA,"1463509165922344961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_aaardi",15,TRUE,FALSE,NA,NA
"RT @persib: GOOOOOLL! IT'S MARC KLOK WITH A GLORIOUS FREEKICK!!

Persiraja 0 - 1 PERSIB!

#PERSIBDAY #PERSIBLIVE",FALSE,0,NA,2021-11-24 14:05:49,FALSE,NA,"1463509161392574473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yodirvln",15,TRUE,FALSE,NA,NA
"RT @persib: GOOOOOLL! IT'S MARC KLOK WITH A GLORIOUS FREEKICK!!

Persiraja 0 - 1 PERSIB!

#PERSIBDAY #PERSIBLIVE",FALSE,0,NA,2021-11-24 14:05:47,FALSE,NA,"1463509153092038657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pacarkuipers",15,TRUE,FALSE,NA,NA
"RT @persib: GOOOOOLL! IT'S MARC KLOK WITH A GLORIOUS FREEKICK!!

Persiraja 0 - 1 PERSIB!

#PERSIBDAY #PERSIBLIVE",FALSE,0,NA,2021-11-24 14:05:37,FALSE,NA,"1463509111354454018",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","njullllll",15,TRUE,FALSE,NA,NA
"Gull ah 
. 
. 
. 
#PERSIBDAY",FALSE,0,NA,2021-11-24 14:05:32,FALSE,NA,"1463509089472983043",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bombom_duaenam",0,FALSE,FALSE,NA,NA
"GOOOOOLL! IT'S MARC KLOK WITH A GLORIOUS FREEKICK!!

Persiraja 0 - 1 PERSIB!

#PERSIBDAY #PERSIBLIVE",FALSE,82,"persib",2021-11-24 14:05:20,FALSE,"1463508785989779461","1463509041661939712","14372726","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","persib",15,FALSE,FALSE,NA,NA
"Goal #PERSIBDAY",FALSE,0,NA,2021-11-24 14:05:09,FALSE,NA,"1463508994845143042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rzless",0,FALSE,FALSE,NA,NA
"that should be red card #persibday",FALSE,0,NA,2021-11-24 13:58:36,FALSE,NA,"1463507347670634496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","picaa32",0,FALSE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 13:57:40,FALSE,NA,"1463507109673242631",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Khairan_ay",51,TRUE,FALSE,NA,NA
"#persibday 3 poin!!",FALSE,0,NA,2021-11-24 13:52:34,FALSE,NA,"1463505825796812804",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hippo0_",0,FALSE,FALSE,NA,NA
"Kickoff! Menang dong hey @persib. #PersibDay",FALSE,0,NA,2021-11-24 13:44:56,FALSE,NA,"1463503906856738820",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","iam_dioo",0,FALSE,FALSE,NA,NA
"The match will starts in 15 minutes #PersibDay #PersibVsPersiraja",FALSE,0,NA,2021-11-24 13:27:43,FALSE,NA,"1463499572647370754",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agung_site",0,FALSE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 12:49:59,FALSE,NA,"1463490078135635975",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ganendra_Rahady",51,TRUE,FALSE,NA,NA
"RT @UdinPet63635114: #PERSIBDAY 3 POINKEUN 💪",FALSE,0,NA,2021-11-24 12:35:57,FALSE,NA,"1463486548083568640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aliefbomberr",2,TRUE,FALSE,NA,NA
"We love u  Persib ! We do #PERSIBDAY",FALSE,0,NA,2021-11-24 12:33:00,FALSE,NA,"1463485803137409027",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KiwwMaulana",0,FALSE,FALSE,NA,NA
"#PERSIBDAY 3 POINKEUN 💪 https://t.co/hNRS4T3DJM",FALSE,3,NA,2021-11-24 12:29:48,FALSE,NA,"1463484997730402308",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UdinPet63635114",2,FALSE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 12:03:18,FALSE,NA,"1463478330011766786",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChefyZuhrof",51,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 12:00:36,FALSE,NA,"1463477647996973068",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TEHNAONN",51,TRUE,FALSE,NA,NA
"Horeamday #PERSIBDAY",FALSE,0,NA,2021-11-24 12:00:00,FALSE,NA,"1463477499602423808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iam_opik",0,FALSE,FALSE,NA,NA
"RT @Kejeffreyan: Up au nanti dulu, because today is #PERSIBDAY",FALSE,0,NA,2021-11-24 11:57:12,FALSE,NA,"1463476793491423237",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FergaVierginia",53,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🐯🔵

RAIH 3 POIN!

#PERSIB",FALSE,0,NA,2021-11-24 11:53:39,FALSE,NA,"1463475900196876292",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tiobuki2702",48,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🐯🔵

RAIH 3 POIN!

#PERSIB",FALSE,0,NA,2021-11-24 11:30:06,FALSE,NA,"1463469974316482561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bisstingkat",48,TRUE,FALSE,NA,NA
"RT @blurrymind33: Fck off! Whatever you say!
3point yah sayanggg!!!!!! @persib 
#PERSIBDAY",FALSE,0,NA,2021-11-24 11:11:15,FALSE,NA,"1463465229539368960",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","TiffaNadia",1,TRUE,FALSE,NA,NA
"COME ON @PERSIB

#PERSIBDAY https://t.co/FxhAl8N0qS",FALSE,1,NA,2021-11-24 11:05:53,FALSE,NA,"1463463880181510148",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xbangorboysx",0,FALSE,FALSE,NA,NA
"#PERSIBDAY brayy",FALSE,1,NA,2021-11-24 10:34:06,FALSE,NA,"1463455882520383491",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dadan64684952",0,FALSE,FALSE,NA,NA
"#PERSIBDAY bray",FALSE,1,NA,2021-11-24 10:33:58,FALSE,NA,"1463455848366174208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dadan64684952",0,FALSE,FALSE,NA,NA
"Today is #PersibDay 🔵",FALSE,0,NA,2021-11-24 10:23:02,FALSE,NA,"1463453096151977989",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MRefiF_",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🐯🔵

RAIH 3 POIN!

#PERSIB",FALSE,0,NA,2021-11-24 10:07:28,FALSE,NA,"1463449179561230345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chikko_fernando",48,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 10:07:23,FALSE,NA,"1463449157843128324",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chikko_fernando",51,TRUE,FALSE,NA,NA
"RT @besidecrew: Don't expect too much, but we believe in you ! Menang yahh @persib 

#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY…",FALSE,0,NA,2021-11-24 09:59:16,FALSE,NA,"1463447116974460928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SatrieuS",3,TRUE,FALSE,NA,NA
"Fck off! Whatever you say!
3point yah sayanggg!!!!!! @persib 
#PERSIBDAY",FALSE,1,NA,2021-11-24 09:36:17,FALSE,NA,"1463441332370763779",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blurrymind33",1,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🐯🔵

RAIH 3 POIN!

#PERSIB",FALSE,0,NA,2021-11-24 09:17:47,FALSE,NA,"1463436673790840833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bangsul29",48,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 09:15:34,FALSE,NA,"1463436118720794627",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AriMurt22141453",51,TRUE,FALSE,NA,NA
"COME ON PERSIB!
#PersibDay #persib #persibbandung #briliga1 #liga1match #ligaindonesia #bobotoh #bandungmaniatics https://t.co/AU6hYOJU0i",FALSE,1,NA,2021-11-24 09:03:48,FALSE,NA,"1463433154832732161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bdg_maniatics",0,FALSE,FALSE,NA,NA
"Today is #PERSIBDAY",FALSE,0,NA,2021-11-24 09:03:38,FALSE,NA,"1463433116148592649",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dejavu83388592",0,FALSE,FALSE,NA,NA
"@TJCobain Afternoon from Bandung city #PERSIBDAY",FALSE,0,"TJCobain",2021-11-24 08:58:48,FALSE,"1463428846062026760","1463431899737563140","2411460916","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnggiCrush",0,FALSE,FALSE,NA,NA
"RT @besidecrew: Don't expect too much, but we believe in you ! Menang yahh @persib 

#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY…",FALSE,0,NA,2021-11-24 08:55:41,FALSE,NA,"1463431113922072580",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","befvckin666kind",3,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🐯🔵

RAIH 3 POIN!

#PERSIB",FALSE,0,NA,2021-11-24 08:46:34,FALSE,NA,"1463428821198118922",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seu_agus",48,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 08:26:28,FALSE,NA,"1463423762167054336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","demplu28",51,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🐯🔵

RAIH 3 POIN!

#PERSIB",FALSE,0,NA,2021-11-24 07:48:18,FALSE,NA,"1463414156699127809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","datafox2I",48,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 06:44:50,FALSE,NA,"1463398185305468936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MajarBodas",51,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 05:58:18,FALSE,NA,"1463386472103354370",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wahyufisabilah",51,TRUE,FALSE,NA,NA
"#PERSIBDAY cam ...kan line up !! Starting XI.. terutama. LEFT WING BACK.. !! FIX IT... COACH.!!",FALSE,0,NA,2021-11-24 05:26:29,FALSE,NA,"1463378467936870402",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abah774",0,FALSE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 05:21:24,FALSE,NA,"1463377187692695552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agoestian_deny",51,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🐯🔵

RAIH 3 POIN!

#PERSIB",FALSE,0,NA,2021-11-24 05:12:30,FALSE,NA,"1463374948689321989",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PERSIB_MADRID",48,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 04:56:20,FALSE,NA,"1463370877915971586",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crusshhmu",51,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 04:39:14,FALSE,NA,"1463366575566721032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AnggiCrush",51,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🐯🔵

RAIH 3 POIN!

#PERSIB",FALSE,0,NA,2021-11-24 04:38:13,FALSE,NA,"1463366320506884099",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdhityaArfa26",48,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🐯🔵

RAIH 3 POIN!

#PERSIB",FALSE,0,NA,2021-11-24 03:57:10,FALSE,NA,"1463355991257276422",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandipermanaaaa",48,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 03:52:28,FALSE,NA,"1463354807104638984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PilrasN",51,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🐯🔵

RAIH 3 POIN!

#PERSIB",FALSE,0,NA,2021-11-24 03:52:13,FALSE,NA,"1463354745360240643",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PilrasN",48,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🐯🔵

RAIH 3 POIN!

#PERSIB",FALSE,0,NA,2021-11-24 03:43:59,FALSE,NA,"1463352673692905474",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Devit_Blues",48,TRUE,FALSE,NA,NA
"RT @besidecrew: Don't expect too much, but we believe in you ! Menang yahh @persib 

#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY…",FALSE,0,NA,2021-11-24 03:38:19,FALSE,NA,"1463351247310708737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sihobimakannn",3,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 03:38:12,FALSE,NA,"1463351217787006980",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sihobimakannn",51,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 03:20:42,FALSE,NA,"1463346812874592261",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","apoy_bilang",51,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 03:08:13,FALSE,NA,"1463343669243637766",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandipermanaaaa",51,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 03:07:02,FALSE,NA,"1463343373650051081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alqis93",51,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 02:57:32,FALSE,NA,"1463340982204723212",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fegi_rahmawati",51,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 02:55:43,FALSE,NA,"1463340524035719174",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gibran_Mgt",51,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🐯🔵

RAIH 3 POIN!

#PERSIB",FALSE,0,NA,2021-11-24 02:55:22,FALSE,NA,"1463340439256244226",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fegi_rahmawati",48,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 02:54:19,FALSE,NA,"1463340174738219008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vikingtegalreja",51,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🐯🔵

RAIH 3 POIN!

#PERSIB",FALSE,0,NA,2021-11-24 02:54:14,FALSE,NA,"1463340152793698309",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vikingtegalreja",48,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 02:49:29,FALSE,NA,"1463338958247456779",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sheashellaaaa",51,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 02:42:30,FALSE,NA,"1463337199181578240",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","abdul_rohman54",51,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 02:42:07,FALSE,NA,"1463337102637105156",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bobotoh_kngn",51,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 02:20:39,FALSE,NA,"1463331702764290050",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AlVincenzo_",51,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 02:17:37,FALSE,NA,"1463330938947919874",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rheyourgurl",51,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 02:11:46,FALSE,NA,"1463329464171991043",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcdlezat",51,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 02:06:27,FALSE,NA,"1463328129254969359",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danz_sympony",51,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 01:52:32,FALSE,NA,"1463324626658807811",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pratamaferdy",51,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 01:44:09,FALSE,NA,"1463322513232916483",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Irpanso",51,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 01:40:51,FALSE,NA,"1463321684144902145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hendri5setiawan",51,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🐯🔵

RAIH 3 POIN!

#PERSIB",FALSE,0,NA,2021-11-24 01:39:23,FALSE,NA,"1463321316547645442",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MutiaraRismaya",48,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 01:39:01,FALSE,NA,"1463321221722820612",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HernandaReztu",51,TRUE,FALSE,NA,NA
"RT @persib: #PERSIBDAY Pekan ke-13!

Bounce back to the winning track! 🔥🔵

#PERSIB https://t.co/mUNJhTXff6",FALSE,0,NA,2021-11-24 01:38:15,FALSE,NA,"1463321030483607554",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nanta_fixed",51,TRUE,FALSE,NA,NA
